,time,n0,n0_bkg,n1,n1_bkg,n3,n3_bkg,b0,b0_bkg
279,-2.1,1103.1328974286819,1090.3986803702983,952.4955383103596,1071.3577113304027,1273.9492426522038,1246.5751776513498,1213.3245091550675,1418.3400566606608
280,-2.0,1425.4165830154384,1090.4583184895748,1103.2214065069847,1071.407957103112,1444.622792937379,1246.6347452389698,1154.0391369794115,1418.4122539376197
281,-1.9,1082.9456120648008,1090.5179566088525,1223.9656487017764,1071.4582028758211,1415.1227443344708,1246.6943128265905,1465.2161695636257,1418.4844512145776
282,-1.8,1223.8674210505021,1090.5775947281286,1172.8382686100197,1071.50844864853,1284.4183992935516,1246.7538804142127,1717.1088305584876,1418.5566484915366
283,-1.7,1264.1971344864771,1090.6372328474074,1082.9456120648008,1071.5586944212398,1384.7080072245437,1246.8134480018325,1818.4740892559066,1418.6288457684952
284,-1.6,1062.7631842791106,1090.6968709666846,1102.9559218705976,1071.6089401939494,1253.9373633208095,1246.873015589454,1596.3534868777506,1418.7010430454538
285,-1.5,1052.8004491948434,1090.7565090859616,1153.0209147967512,1071.659185966659,1172.932330827051,1246.9325831770745,1546.7438029809753,1418.7732403224127
286,-1.4,1264.2986152919748,1090.8161472052393,1273.8470179943247,1071.709431739368,1424.8444712020666,1246.9921507646955,1486.0631376013926,1418.8454375993708
287,-1.3,1052.8004491948434,1090.8757853245165,1173.3087306203327,1071.7596775120771,1273.9492426522038,1247.0517183523168,1465.0985429293735,1418.9176348763308
288,-1.2,1154.0391369794115,1090.9354234437947,1233.2310653913078,1071.8099232847867,1394.8820873055497,1247.1112859399389,1687.0179948585878,1418.989832153288
289,-1.1,1183.6456285358738,1090.9950615630707,962.4639076034512,1071.8601690574958,1334.1893545733412,1247.1708535275588,1587.0464863995917,1419.062029430247
290,-1.0,1173.3087306203327,1091.0546996823487,1244.2803243156281,1071.9104148302047,1475.2815077978955,1247.23042111518,1586.7914674807953,1419.1342267072046
291,-0.9,1072.8107642021944,1091.1143378016247,1173.2146080259745,1071.9606606029147,1575.957117905661,1247.2899887028007,1596.8665260620442,1419.2064239841645
292,-0.8,1113.7198242128552,1091.1739759209026,1213.3245091550675,1072.010906375624,1596.3534868777506,1247.3495562904209,1526.2270061852141,1419.2786212611225
293,-0.7,1063.0189738858207,1091.2336140401808,1304.330376851127,1072.0611521483333,1244.2803243156281,1247.4091238780431,1505.600835106575,1419.3508185380815
294,-0.6,1505.963615919018,1091.293252159457,1042.7528675703709,1072.111397921043,1364.5850056188601,1247.4686914656643,1526.104417670661,1419.4230158150401
295,-0.5,1123.2349165596759,1091.352890278734,1475.5184389616957,1072.1616436937513,1293.751880453296,1247.528259053285,1627.617248724005,1419.4952130919992
296,-0.4,1143.4302908726015,1091.4125283980109,1032.8713824431773,1072.2118894664607,1374.7566580367877,1247.5878266409056,1405.509597622661,1419.5674103689576
297,-0.3,1284.5215157353703,1091.472166517289,1263.892789792543,1072.26213523917,1445.0867052022916,1247.647394228527,1263.9942217406826,1419.6396076459164
298,-0.2,1204.0455931931117,1091.531804636566,1374.7566580367877,1072.3123810118793,1203.5625451335784,1247.7069618161484,1686.746987951783,1419.7118049228752
299,-0.1,1284.3152994059858,1091.5914427558432,1214.0062205277243,1072.362626784589,1354.089349836487,1247.7665294037693,1365.3521805477278,1419.784002199834
300,0.0,1446.131597975395,1091.6510808751204,1304.6445345429543,1072.4128725572975,1344.6794846064113,1247.8260969913904,1616.238681309833,1419.8561994767927
301,0.1,1394.8820873055497,1091.710718994398,1273.9492426522038,1072.4631183300078,1435.2530260754156,1247.8856645790115,1838.4938415479253,1419.928396753751
302,0.2,1234.419220810484,1091.7703571136753,1214.2011359303017,1072.513364102717,1565.384924139016,1247.9452321666322,1727.1850899742683,1420.0005940307085
303,0.3,1657.0590716451848,1091.8299952329528,1525.7367702561414,1072.5636098754262,1334.1893545733412,1248.0047997542529,1657.458563535888,1420.0727913076682
304,0.4,1162.9772216875035,1091.8896333522302,1324.556474271475,1072.6138556481349,1645.9253311922687,1248.0643673418742,1686.8824805204997,1420.1449885846262
305,0.5,1284.5215157353703,1091.9492714715072,1243.1825473211245,1072.664101420845,1676.2692469836952,1248.1239349294945,1424.7301039450774,1420.2171858615852
306,0.6,1123.325042124673,1092.0089095907845,1284.1091492776702,1072.7143471935537,1374.7566580367877,1248.1835025171167,1646.983208805311,1420.2893831385436
307,0.7,1415.236374585948,1092.0685477100615,1344.787443298122,1072.7645929662622,1475.399963867735,1248.2430701047374,1505.3590783187935,1420.3615804155029
308,0.8,1193.5089162136512,1092.1281858293394,1394.8820873055497,1072.8148387389715,1304.330376851127,1248.3026376923576,1465.6868650363201,1420.4337776924604
309,0.9,1364.6945492493985,1092.1878239486161,1203.7557178396426,1072.8650845116815,1646.983208805311,1248.3622052799788,1777.7152843339843,1420.50597496942
310,1.0,1354.7415955845265,1092.2474620678934,1314.0736282475489,1072.9153302843906,1606.0387055327803,1248.4217728676006,1667.0014059047764,1420.5781722463782
311,1.1,1314.8122126984576,1092.3071001871706,1173.3087306203327,1072.9655760571009,1454.9176215608552,1248.4813404552208,1606.425702811222,1420.650369523336
312,1.2,1434.6770471737661,1092.3667383064474,1404.9454078355614,1073.0158218298095,1626.1794820316975,1248.5409080428417,1627.3556475267978,1420.7225668002968
313,1.3,1415.1227443344708,1092.4263764257253,1314.179089504606,1073.0660676025186,1465.451479503733,1248.6004756304626,1868.5955394815887,1420.7947640772538
314,1.4,1344.8954193263287,1092.4860145450032,1253.4344102841608,1073.1163133752277,1586.0269022284456,1248.6600432180844,2110.3830847770732,1420.8669613542122
315,1.5,1495.6535704964554,1092.5456526642802,1304.0163704208778,1073.1665591479377,1434.7922059679124,1248.7196108057046,1838.9372349618886,1420.9391586311724
316,1.6,1132.9229411882495,1092.605290783557,1284.0060990289521,1073.2168049206464,1515.4252222957973,1248.7791783933271,1636.2504768214346,1421.0113559081303
317,1.7,1485.4665167817357,1092.6649289028346,1384.9303520532899,1073.2670506933573,1616.6281755196073,1248.838745980947,1646.8508997429071,1421.0835531850898
318,1.8,1384.7080072245437,1092.724567022111,1485.4665167817357,1073.3172964660655,1646.3218760038312,1248.8983135685678,1606.1676839061768,1421.1557504620466
319,1.9,1465.8045861611774,1092.7842051413893,1233.8248570568587,1073.367542238775,1535.928684723009,1248.9578811561896,1556.1936507298828,1421.2279477390066
320,2.0,1394.3223994382388,1092.843843260666,1434.907383250697,1073.4177880114848,1475.1630707475956,1249.0174487438114,1858.0639977502096,1421.3001450159638
321,2.1,1293.9595161193067,1092.9034813799442,1525.1244180446083,1073.4680337841937,1505.600835106575,1249.0770163314312,1626.8326973287578,1421.3723422929238
322,2.2,1626.4407051925393,1092.9631194992212,1516.0338145820149,1073.5182795569028,1565.5105973024827,1249.1365839190528,1545.750190709417,1421.444539569882
323,2.3,1496.0139761842395,1093.0227576184982,1183.075997593727,1073.568525329612,1606.6838046272264,1249.196151506673,1858.6613619466448,1421.5167368468403
324,2.4,1465.3338150868956,1093.0823957377754,1484.9895649381713,1073.6187711023206,1555.3191916353708,1249.2557190942937,1606.94198939416,1421.5889341237983
325,2.5,1747.7600546425883,1093.1420338570522,1404.4943820224519,1073.6690168750308,1646.45410007226,1249.3152866819164,1908.7803897930207,1421.6611314007587
326,2.6,1595.9689237748955,1093.201671976331,1284.212216068687,1073.7192626477395,1516.0338145820149,1249.3748542695366,1787.5075316328325,1421.7333286777161
327,2.7,1676.6731591734865,1093.2613100956057,1555.8187621704956,1073.7695084204493,1767.636188333576,1249.4344218571573,1697.2302006547652,1421.8055259546759
328,2.8,1566.1392659223936,1093.3209482148843,1495.8938216573085,1073.8197541931595,1666.8674940755675,1249.4939894447791,1707.3072751375644,1421.8777232316336
